place_id,author_name,rating,text,city
ChIJR9So-lRYwokRX1xEjA0rChA,Justin Antonietti,5,"I'm just going to start this off by saying do not order your own dish. This place is most certainly meant to share. With many other people. Largest portions I've ever seen at any restaurant by far. The food was phenomenal, service was incredible, atmosphere was fantastic. Our party of 4 shared 2 entrees and a salad and each and every one of us left with to-go boxes. I would return here in a heartbeat. I wish we had something even similar on the way coast. Also the eggplant parmesan was the best I've ever eaten! Drink were also great.",New York
ChIJR9So-lRYwokRX1xEjA0rChA,James Hustis,5,We've been to New York a few times and this is the best of the best. Our server even tells you that their dishes are in large portions and we should simply share which is what we did. Cheese Ravioli is second to none. The sauce is home maid and really delicious. I ordered a couple Meat Balls on the side and you'll NEVER find anything like these anywhere else. They served us up a bread basket with their home made breads that are out of this world. Prices are really good as well. Treat yourself to a great real meal and go see the folks at Carmine's. You'll be glad you did.,New York
ChIJ09ZGju5YwokRXOcNC23JRwk,Courtney Dziersk,5,"We had a great experience at Daniel! While we are not new to fine dining, this was our first Michelin star experience. We loved the food, appreciated the extra courses brought out & especially loved the carefully selected wine pairings.
The service wasn’t perfect - it took a long time from being seated to receiving menus and ordering drinks. We had been at the table for 45 min before we were finally able to order anything. We had a late reservation, so I think they were just overwhelmed when we arrived. The service did drastically improve after we placed our order.
I highly recommend the 4 course option, as my partner and I each chose different dishes and were able to taste a ton of different dishes between the 2 of us. We left extremely full!",New York
ChIJ09ZGju5YwokRXOcNC23JRwk,Greg Tam,5,"Daniel is one of the best restaurants I've been to in my life. I went with my girlfriend for our anniversary. We had the mindblowing tasting menu, which included 7 courses, and a whole assortment of other dishes and desserts they surprised us with. At the recommendation of a friend, we decided to do the wine pairing and share it between the two of us. That was easily more than enough, given how many dishes there were. Each wine complemented their corresponding dish perfectly. The waiters were even kind of enough to top our glasses up even when we didn't ask for it. Topnotch service. They were also very attentive, folding our napkins if we left the table and helping us to push our seats in when we sat down.

By the end of the meal, we were both completely stuffed. They kept giving us more food and desserts that were not listed on the menu. We were also definitely feeling the effects of the wine pairing we split. I don't even know how someone can do a single wine pairing on their own. It's way too much alcohol. My biggest pet peeve with fine dining is it's often not filling. But Daniel was so worth its high cost.

Their tasting menu changes every season, so I definitely plan to come back for another amazing dining experience.",New York
ChIJ09ZGju5YwokRXOcNC23JRwk,Gary Choy,5,"My fiancee and I celebrated my birthday and our recent engagement here. They gave us a sofa table (only 4 of them in restaurant)

The sommelier was knowledgeable of the wines and gave us great recommendations to match the menu.

Our waiter's service was beyond first class. He ensured our wine glasses were always filled, and our food came out in a timely manner.

We had the tasting menu and everything was presented well and delicious. We had our selections of bread to go along with the meal.

By desert, we were full already.

As my first time going to a two star Michelin restaurant, it did not disappoint and it was a once in a life time experience. I did not know fine dining until I came to Daniel",New York
ChIJ09ZGju5YwokRXOcNC23JRwk,To To Tran,5,"Everything was absolutely amazing and beyond expectations! The foie-gras was the best one I’ve ever had. Immense selection of cheeses with refreshing cocktails made by undoubtedly professional bartenders.
No need to mention the service cause everyone knows they are the best!
✨✨✨",New York
ChIJ09ZGju5YwokRXOcNC23JRwk,Linda Bohm,5,Fabulous cuisine-Amazing service - terrific ambience. A very special place for any occasion. The staff celebrated our honeymoon with a special dessert- thank you so much. Truly a friendly and welcoming Michelin Restaurant - it should have 4 Michelin stars!!!,New York
ChIJq58thpNZwokRcsvqjnNzYcc,Bhav,5,"Really good food and excellent venue. Very lively on a Friday night but service was still prompt and attentive.

Escargot was fantastic as was the standard roast chicken on the menu. We also got a steak and marrow share plate special which was fantastic. Mashed potatoes and fries were great as well.

Definitely recommend.",New York
ChIJq58thpNZwokRcsvqjnNzYcc,Stephan Grütering,5,"Yesterday around 1 pm, i was walking the Village, and became hungry. I saw this place. My gut was saying this could be good. I went inside this place was really beautiful, for NYC it is gigantic.
I had a very nice waiter from Croatia. As an entree I ordered a salad, the crunchyness of the onion rings combined with the salad sauce was fantastic. The french pasta dish (I did not even know they had pasta) and its simple but very delish sauce was to die for. The price was 70 Dollars. Around lunch you need no reservation, dinner you definetly need a reservation.",New York
ChIJq58thpNZwokRcsvqjnNzYcc,Andrea van Hintum (Avh),5,10 gold bright stars! Beautiful space and attentive service. Everything was up and beyond! Holiday decorations are elegant and beautiful. The meal was delicious. It was a wonder of a time!,New York
ChIJq58thpNZwokRcsvqjnNzYcc,Darlene Robinson,5,"EVERYTHING was amazing! The cocktails were strong, the appetizer was a hefty amount that we shared, and our meals were bomb. Would definitely return when I'm the village.",New York
ChIJq58thpNZwokRcsvqjnNzYcc,Nyc Driver,5,"Best restaurant we could’ve ever chosen for a romantic and delicious evening- specially on Thanksgiving! The ambiance woos you away as soon as you walk in with all the holiday decor. I definitely experienced more than I expected, their turkey and Australian rib eye steak dishes were cooked to perfection; we didn’t miss our traditional home cooked holiday meal! This whole evening couldn’t have came together as perfectly as it did without the help of such a great team of staff, reservations all flowed at ease- while constantly busy, and food was served fast yet exquisite!! Rebecca really stood out to me, she was clearly the manager at a glance; very focused on every clients satisfaction- myself being one of them!! She was very personable and and endearing, the rare kind of manager that is worth more than an average business can imagine, and worth being stolen for a much bigger business endeavor!!! Management is the main key for a successful establishment; come here for an example!
Will be back many, many, many, more times!!!⭐️⭐️⭐️⭐️⭐️
Top steak restaurant on my list now.🙌🙏",New York
